text,label
"@ @ well said! The media can help here.Nick. BBC Breaking
",0
"@ @ Condolences to all who loved him. We know, all too well, what you are going through.Cellying. Goalies Never Say
",1
"@ @ I had heard the same before I saw you &amp; many others tweet.kellyoxford. HD Mc C
",0
"“In pictures: the http:// Follow live updates: http:// http:// rt@BBC Breaking. Sydney Siege
",1
"@ apparently they snuck out when he went for a pissBBC Breaking
",1
"@ Thanks 4 the clarification. Many ideas being floated by the media right now. Wish they wouldn't do this. @ @Jerome Pio. intelwire. Shiraz Maher
",1
"“@: Police taking people out of grocery where hostages were being held. http://cnnbrk. Paris
",0
"@ I hope they kill himFox News
",1
"@ This would happen more often if it wasn't for the fine work from the CIA.Fox News. sydneysiege
",1
"MORE: Police confirm 3 hostages escape Sydney cafe, unknown number remain inside http://Sydneysiege
",0
"@ @ whats going onPz Feed. AP Switzerland
",1
"It appears that PD are trying to assassinate Mike Brown's character after literally assassinating Mike Brown.Ferguson
",0
"Update - AFP says gunman who has taken a hostage at kosher supermarket in Paris believed to be suspect in killing of policewoman on Thursday
",0
"@ this is exactly why Feinstein can shove that up her assR. CIA Report
",1
"in = @ @ @Kelly Rek. Americassoul. HQ. SIEGE. OZ
",1
"“@: Ottawa Police report a third shooting at Rideau Centre, no reports of injuries.” Wtf is happening 😭😭😭newhot899
",0
"RT @: Sydney Opera House evacuated, concourse deserted http:// (via @) http://Buzz Feed Oz. cberkman. Sydney Siege
",0
"@ @ @ @BBC Breaking. BBC News. Charlie Horlock. max_kretzschmar
",1
"@ @ 150 souls on board they say now. RIP to all of themConflict News. Al Arabiya Eng
",1
"@ 🍵☕coffee anyone??cnni
",1
"@ And 2 or 3 people killed. Unconfirmed.Reuters
",1
"@ Your Tweet Takes Center Stage On http://Daily Mail AU
",1
"@ Great news! 😄Kay Burley
",1
"@ The 6 of us are watching this unfold, I'm shaking, My heart goes out to the hostages and their families. http://Angus OL
",0
"Attack on Parliament: Soldier shot; gunman on the loose. Follow our developing story: http:// http://
",0
"@ You're right! Police said fight started after cop told Michael to get out of street, walk on sidewalk! He was never a suspect!Dante
",0
"""@: The attack suspects have reportedly fired shots while robbing a petrol station http://Sky News. Charlie Hebdo. Thieves
",0
"@ very helpful why would you tweet that!!??dmatthewmillar
",0
"“@: Watch video showing gunfire inside Canada's parliament in Ottawa http:// http:// WTF 😳BBC Breaking
",0
"@ who cares!!!!CTV News
",1
"@ It's easier to manipulate pictures than a video.zellieimani
",1
"@ @ Careful when reporting on life and death. Let's wait until we really know... when the news is not so chaoticDave Beninger. bebeasley
",1
"@ @ @ or is that impossible because the police would never be capable of unscrupulous behavior?lilfer1234. andybankertv. FO
",1
"Media account posts picture claiming to be Michael Zehaf-Bibeau, dead suspect. http://ISIS. Ottawa Shooting. Canada
",0
"@ @ It is sad to see this news. However, at least he leaves a son who will honor him. Many soldiers die without children.Telegraph. molodyko
",0
"@ Not a damn one.zellieimani
",0
"@ @ israel needs to send 2000 planes and start taking the Jews out of FranceDaroff. AP
",1
"@ yessss!!CBC News
",0
"@ @ @ @ @ Agree when left/muslims deny IS is islamic it is a clear cut case ofBlue Tie Bloke. Sky News Aust. ka_robo. liztilley84. riwired. Islamaphobia
",1
"@ @ Man, you're dumb. Sorry for saying anything, dummy.Mr Odin. Uber Sydney
",1
"“@: Charlie Hebdo gunmen's hostage freed and safe after police assault” Yes French police👊AFP. BREAKING
",0
"@ no he was walking IN the street big differenceATX
",0
"Paris says highest alert level extended north to region where attack suspects spotted - @, @ http://AFP. Melissa Bell
",0
"@ @ @ no offense taken sir and normally I would agree with you but their is more to this story.Phillippman. Brwn Skin Girly. CNN Video
",0
"Looks like every Charlie Hebdo cartoonist has been killed: 1. Charb - was on Al-Qaeda's hit list; 2. Cabu, 3. Wolinski, 4. Tignous
",0
"Hhmmmm… *ambil lup* “@: Witnesses say the Charlie Hebdo gunmen identified themselves as members of al-Qaida: http://Slate
",0
"@ @ even going extreme length to hire an actor that looks like Michael brown! Not saying murder was justified, it's notBrwn Skin Girly. CNN Video
",0
"@ @ muslims,,this is the magazine that published the Mohamed cartoon a few years agoguardian. Flap
",1
"@ @ @ @ absolutely agree!!!lhkahow. O Zz Sue. BBC World. BBC News
",0
"@ *holds boom box to air and gets emosh with benji* PURPLE RAIN PURPLE RAINBNNN *insert hard electric guitar here*Freekmane James
",0
"@ @ shits not adding up. What convenient store was robbed? Who are the witnesses that called it in?Mark M. Dante
",0
"@ @ @ @ @ @R. raulbrindis. jorgeramosnews. Real Alex Jones. KPRC Local. Cesar RB Show
",1
"He went there. “@: If we shot everyone in the street for stealing, imagine the carnage on Wall St. ”originalgriz. mikebrown. ferguson
",0
"@ Conceal and carry law coming to France...AP
",1
"@ It is difficult not to think of ""Rosemary's Baby"" in this instance.BBC Daniel S
",1
"@ what are the implications of this? @thatjohn. R Ae S Tim R
",0
"RIP @: Soldier killed in Canada shooting was a young reservist w/a six-year-old son http:// http://Telegraph
",0
"@ @ Holy Christ! Please be safe!cmaconthehill. News
",1
"“@: The last person killed in Charlie Hebdo attacks was Muslim police officer http:// http:// 😟😦😯😕Independent
",1
"@ Muslims are being persecuted for their religion? In Pakistan, Nigeria or Paris? @ @hassanbasmer. Dalia Chai. cnnbrk. Charlie Hebdo
",1
"@ @ @ pm grateful for that tweetBB Ctrending. petersagal. Lucille Clerc
",1
"Via ""@: Approximately 50 hostages may be held captive at café – http:// http://R. Lindt. sydneysiege
",0
"@ @ any timeline on when the general public gets the name?Ram CNN. 20committee
",0
"@ @ Perhaps wait for Canadian source.Dave Beninger. Sheila Gunn Reid
",0
"@ @ I didn't head you 👂 http://marruffosc. mashable
",1
"@ @ why does this idiot think it's ok to follow the police during a armed man hunt?affanchowdhry. josh_wingrove
",1
"police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://Ferguson
",0
"@ @ most likely terrorism pure and simple and certainly confirming american warnings that potential threats now inside.Flogistonmannen. cnnbrk
",1
"@ @ yamiche. you didnt get this topic cause your black right? i hope its of your enduring work ethicYamiche. USATODAY
",1
"@ good :-)CBC News
",0
"@ well, not today, for sure.beebobaby
",0
"@ @ u r better expert. I doubt but I am not expert.If so than my question why western govts tolerate all those Muslim groupsDalia Chai. cnnbrk
",1
"@ this may be the plain in control. Are in this case out of control. They fly themselves 'sfoxandfriends. prayforfamily
",1
"+1 | @ : ""Most compelling image I've seen to come out of horrifying events in Paris, courtesy of Banksy. http://tmpear
",0
"@ more to come??? more than 2 boys???Telegraph News
",0
"@ @ I hope everyone gets out safely.Andrew Denney. Paul Sandars
",1
"@ @ @ I wouldn't put anyone on a bus with a muslim driver much less a plane.daxtonbrown. Anew Trackrecord. Sham Naarai
",0
"@ @ so not even a felony... HahaYour Anon Live. Op Ferguson
",0
"@ where's the live stream atNews Sydney
",0
"@ More of RT reporting on American news not it's own. hmhmhmhmhm...R
",1
"“@: BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http:// http:// well fuckPz Feed
",0
"The police chief just basically confirmed was gunned to death for the crime of walking in the street? Horrific.Ferguson. Mike Brown
",0
"Police have clarified that there were two shootings in Ottawa today, not three: at the War Memorial and Parliament Hill.
",0
"RT @ Canada's Parliament locked down after shooting; one guard injured: http:// Photo: AP http://WSJ Live
",0
"“@: In response to inquiries, we can confirm that Prince will not be performing at @ tonight.” @Live Nation ON. masseyhall. Adam Wylde
",1
"Several people being held hostage at a Sydney cafe. Australian tv showing people with hands up against a window: http://
",0
"@ @ @ Very sad. Amazing QTablet http://USATODAY. usmanmanzoor. AP
",1
"Soldier killed in Canada shooting was a young reservist with a six-year-old son http:// http://
",0
"@ True. But I hear there was a similar incident this past Monday. Is that correct? That makes me think its low level terrorismcindyreddeer
",0
"@ looks like Canada caught a case of the United States , 🔫cnnbrk
",1
"A man believed to be the gunman filmed wearing a black headband inside the cafe http:// http://
",0
"@ Please remove this picture of Cpl Nathan Cirillo. Let's show this hero some dignity and the respect he deserves!!globeandmail
",1
"@ but the hateful Daily Mail is showing their facesSky News
",0
"@ How many weeks until police interview witnesses? @valeriehahn. mattdpearce
",0
"'s take on . http://Banksy. Charlie Hebdo. Je Suis Charlie. Nous Sommes Charlie
",0
".@ I can also confirm he will not be playing in Rankin Inlet, NU eitherCBC News
",0
"@ hardly myths. Merely poor, unconfirmed reporting.smh. sydneysiege
",0
"@ @ Someone should send that to Chris Matthews who acted as if all Muslims in France were terroristsMama Obama. Jefferson Obama
",1
"“@: Germanwings Airbus A320 crashes in French Alps near Digne http:// 💔BBC Breaking
",0
"@ @ what is happening in Ottawa today is devastating. This is Canada, peace loving!!Ram CNN. Huff Post Canada
",1
"@ 11 (9 journalists and 2 policemen) killed and 5 injured. Moreover witnesses affirm that they said ""We're gonna avenge our prophet""cnni
",0
"@ @ That's insane! I love Prince but there's no way I can get babysitting so last minute :(akrred. The Social CTV
",1
"@ @ @ @ Ah true. Problem now is we'll probably only get coroner's details 😁 they won't make it.Russell Barth. dmatthewmillar. devo1400. spaikin
",0
"@ @ nothing is random where the West is concerned...Thiru Nagan. WSJ
",0
"@ @ Saw that b4, thanks anywayColvinius. Martin R Jay
",1
"NSW Police confirm 5 hostages have emerged from and they are negotiating: ""It might take a bit of time"" http://sydneysiege
",0
"@ May they RIP.. So many planes crashing! What's going on??BBC Breaking
",1
"@ Angus!! They havent said anything about the gunman??Angus OL
",0
"@ Nothing excuses the murder of innocent people, whether it is these poor hostages in France or civilians in Gaza.R
",1
"@ @ Waiting to see an outpouring of sympathy for the owner of the store that was attacked. Not holding my breath.mashable. Adam Baldwin
",1
"@ @ a Fuck head u arebloggi. BBC What
",0
"@ very bad to c tensed situation at sydney cafe...terrorism shuld be wiped out of the world once for evrSky News
",1
"@ @ @ shahada flag is a generic flag, not unique to any group. ISIS use a different flagGion Gion. Andrew Denney. jessradio
",0
"@ @ calm down its one cafe.universe93. Uber Sydney
",1
"@ @ I think that what they are doing around the world is ""sensational"". It's about time we matched it.Pride Sky. CBC Alerts
",1
"Photos of alleged robbery involving Michael Brown in (via police) http:// http://Ferguson
",0
"@ @ @ http://my2bits4u. D Meralles. clydetheslyde
",0
"@ plus direct info from the 'fields'!BBC Daniel S
",1
"@ whats the waste of time about? put a bullet through the f***ing fanatic's head and bring this thing to an end..Sky News
",1
"@ @ thankyou exactly my pointPhillippman. CNN Video
",1
"@ @ @ @ 18 is an ADULTdrpolson. at_the_foxhole. zadiaz. mashable
",1
"@ @ elPresidente is probably gonna recognize ISIS now.WSJ. Hey Tammy Bruce
",1
"Line of police cars with high beams on greets anyone trying to enter . It's shut down. No media allowed. http://Ferguson
",0
"@ @ Because it shows Brown negatively. The real issue is: Why did a cop shoot and kill an unarmed man, hands up?zellieimani. Your Anon Central
",0
"@ is it safe anywhere?anjalisidebar
",0
"MT @: widely shared cartoon about the attack by @ http://BB Ctrending. Lucille Clerc. Charlie Hebdo
",0
"@ @ I also like to see myself as a self-styled billionaire though it doesn't help me with overdraft charges, lol.Muh Boo Lu Lu. Pz Feed
",1
"@ @BBC World. CBC News
",1
"@ when that didn't made logical sense, now it was jaywalking? And he felt the nd to use deadly force for jaywalking? Lolrolandsmartin
",0
": Hostage-takers ‘have suicide belts, demand radio convo with ’ – report http:// http://SYDNEYSIEGE. Abbott
",0
"@ Gentle Giant, RIGHT. Go arrest that partner he had too.mashable
",0
"Surge pricing during a hostage crisis •RT @: Uber says it has hiked prices in Sydney... http://mashable. filthy. Sydney Siege
",0
"At least 12 dead in the Paris shooting. Updated story and background info: http:// http://Charlie Hebdo
",0
"@ No martyrs there, just cowards.BBC Breaking
",1
"@ @ Hillary Clinton would want us to empathize with them and figure out why they're so peevish.JAXO CAPITAL. nypost. Hillary
",1
"RT @: Hostage situation erupts in Sydney cafe, Australian prime minister says it may be “politically motivated” http://AP
",0
"@ @ I hate terrorism and I am worried about the people of our western civilisation.burnrecording. R
",1
"“@: BREAKING: Police enter cafe, hostages flee http:// http://R. Lindt. sydneysiege
",0
"@ I could tell you but then I'd have to kill you. ;-)Skyla Starx
",0
"@ @ CIA FAKE PROFILE ONLY KNOW HOW TO INSULT THE TRUTH!psc96180_pablo. 1drngju. FALSEFLAG. SYDNEYSIEGE
",0
"“@: BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. http:// ”cnni. sydneyseige
",0
"@ I'm glad this officer wasn't at the bundy ranch, because he would've shot a lot of people for pointing guns at him. Smhvaleriehahn
",1
"@ That's only in countries that need to be converted!The Daily Edge
",1
"@ I thought it was only 1 from the beginningR
",1
